short_code,full_code,codeName,marketCode,marketName,marketEngName,ord1,ord2
060310,KR7060310000,3S,KSQ,코스닥,KOSDAQ,,16
095570,KR7095570008,AJ네트웍스,STK,유가증권,KOSPI,,16
006840,KR7006840003,AK홀딩스,STK,유가증권,KOSPI,,16
054620,KR7054620000,APS,KSQ,코스닥,KOSDAQ,,16
265520,KR7265520007,AP시스템,KSQ,코스닥,KOSDAQ,,16
211270,KR7211270004,AP위성,KSQ,코스닥,KOSDAQ,,16
027410,KR7027410000,BGF,STK,유가증권,KOSPI,,16
282330,KR7282330000,BGF리테일,STK,유가증권,KOSPI,,16
126600,KR7126600006,BGF에코머티리얼즈,KSQ,코스닥,KOSDAQ,,16
138930,KR7138930003,BNK금융지주,STK,유가증권,KOSPI,,16
001460,KR7001460005,BYC,STK,유가증권,KOSPI,,16
001465,KR7001461003,BYC우,STK,유가증권,KOSPI,,16
013720,KR7013720008,CBI,KSQ,코스닥,KOSDAQ,,16
083790,KR7083790006,CG인바이츠,KSQ,코스닥,KOSDAQ,,16
001040,KR7001040005,CJ,STK,유가증권,KOSPI,,16
079160,KR7079160008,CJ CGV,STK,유가증권,KOSPI,,16
035760,KR7035760008,CJ ENM,KSQ,코스닥,KOSDAQ GLOBAL,,16
311690,KR7311690002,CJ 바이오사이언스,KSQ,코스닥,KOSDAQ,,16
00104K,KR700104K010,CJ4우(전환),STK,유가증권,KOSPI,,16
000120,KR7000120006,CJ대한통운,STK,유가증권,KOSPI,,16
011150,KR7011150000,CJ씨푸드,STK,유가증권,KOSPI,,16
011155,KR7011151008,CJ씨푸드1우,STK,유가증권,KOSPI,,16
001045,KR7001041003,CJ우,STK,유가증권,KOSPI,,16
097950,KR7097950000,CJ제일제당,STK,유가증권,KOSPI,,16
097955,KR7097951008,CJ제일제당 우,STK,유가증권,KOSPI,,16
051500,KR7051500007,CJ프레시웨이,KSQ,코스닥,KOSDAQ,,16
058820,KR7058820002,CMG제약,KSQ,코스닥,KOSDAQ,,16
023460,KR7023460009,CNH,KSQ,코스닥,KOSDAQ,,16
056730,KR7056730005,CNT85,KSQ,코스닥,KOSDAQ,,16
000480,KR7000480004,CR홀딩스,STK,유가증권,KOSPI,,16
065770,KR7065770000,CS,KSQ,코스닥,KOSDAQ,,16
083660,KR7083660001,CSA 코스믹,KSQ,코스닥,KOSDAQ,,16
000590,KR7000590000,CS홀딩스,STK,유가증권,KOSPI,,16
012030,KR7012030003,DB,STK,유가증권,KOSPI,,16
404950,KR7404950008,DB금융스팩10호,KSQ,코스닥,KOSDAQ,,16
456440,KR7456440007,DB금융스팩11호,KSQ,코스닥,KOSDAQ,,16
016610,KR7016610008,DB금융투자,STK,유가증권,KOSPI,,16
005830,KR7005830005,DB손해보험,STK,유가증권,KOSPI,,16
000990,KR7000990002,DB하이텍,STK,유가증권,KOSPI,,16
139130,KR7139130009,DGB금융지주,STK,유가증권,KOSPI,,16
060900,KR7060900008,DGP,KSQ,코스닥,KOSDAQ,,16
025440,KR7025440009,DH오토웨어,KSQ,코스닥,KOSDAQ,,16
001530,KR7001530005,DI동일,STK,유가증권,KOSPI,,16
000210,KR7000210005,DL,STK,유가증권,KOSPI,,16
001880,KR7001880004,DL건설,STK,유가증권,KOSPI,,16
000215,KR7000211003,DL우,STK,유가증권,KOSPI,,16
375500,KR7375500006,DL이앤씨,STK,유가증권,KOSPI,,16
37550L,KR737550K029,DL이앤씨2우(전환),STK,유가증권,KOSPI,,16
37550K,KR737550K011,DL이앤씨우,STK,유가증권,KOSPI,,16
068790,KR7068790005,DMS,KSQ,코스닥,KOSDAQ,,16
007340,KR7007340003,DN오토모티브,STK,유가증권,KOSPI,,16
004840,KR7004840005,DRB동일,STK,유가증권,KOSPI,,16
241520,KR7241520006,DSC인베스트먼트,KSQ,코스닥,KOSDAQ,,16
065150,KR7065150005,DSEN,KSQ,코스닥,KOSDAQ,,16
155660,KR7155660004,DSR,STK,유가증권,KOSPI,,16
069730,KR7069730000,DSR제강,STK,유가증권,KOSPI,,16
180400,KR7180400004,DXVX,KSQ,코스닥,KOSDAQ,,16
017940,KR7017940008,E1,STK,유가증권,KOSPI,,16
245620,KR7245620000,EDGC,KSQ,코스닥,KOSDAQ,,16
037370,KR7037370004,EG,KSQ,코스닥,KOSDAQ,,16
278990,KR7278990007,EMB,KNX,코넥스,KONEX,,16
365550,KR7365550003,ESR켄달스퀘어리츠,STK,유가증권,KOSPI,,16
050120,KR7050120005,ES큐브,KSQ,코스닥,KOSDAQ,,16
383220,KR7383220001,F&F,STK,유가증권,KOSPI,,16
007700,KR7007700008,F&F홀딩스,STK,유가증권,KOSPI,,16
214270,KR7214270001,FSN,KSQ,코스닥,KOSDAQ,,16
130500,KR7130500002,GH신소재,KSQ,코스닥,KOSDAQ,,16
114090,KR7114090004,GKL,STK,유가증권,KOSPI,,16
900290,HK0000307485,GRT,KSQ,코스닥,KOSDAQ,,16
078930,KR7078930005,GS,STK,유가증권,KOSPI,,16
083450,KR7083450007,GST,KSQ,코스닥,KOSDAQ,,16
006360,KR7006360002,GS건설,STK,유가증권,KOSPI,,16
001250,KR7001250000,GS글로벌,STK,유가증권,KOSPI,,16
007070,KR7007070006,GS리테일,STK,유가증권,KOSPI,,16
078935,KR7078931003,GS우,STK,유가증권,KOSPI,,16
297890,KR7297890006,HB솔루션,KSQ,코스닥,KOSDAQ,,16
078150,KR7078150000,HB테크놀러지,KSQ,코스닥,KOSDAQ,,16
012630,KR7012630000,HDC,STK,유가증권,KOSPI,,16
039570,KR7039570007,HDC랩스,STK,유가증권,KOSPI,,16
089470,KR7089470009,HDC현대EP,STK,유가증권,KOSPI,,16
294870,KR7294870001,HDC현대산업개발,STK,유가증권,KOSPI,,16
009540,KR7009540006,HD한국조선해양,STK,유가증권,KOSPI,,16
267250,KR7267250009,HD현대,STK,유가증권,KOSPI,,16
267270,KR7267270007,HD현대건설기계,STK,유가증권,KOSPI,,16
322000,KR7322000001,HD현대에너지솔루션,STK,유가증권,KOSPI,,16
042670,KR7042670000,HD현대인프라코어,STK,유가증권,KOSPI,,16
267260,KR7267260008,HD현대일렉트릭,STK,유가증권,KOSPI,,16
329180,KR7329180004,HD현대중공업,STK,유가증권,KOSPI,,16
097230,KR7097230007,HJ중공업,STK,유가증권,KOSPI,,16
195940,KR7195940002,HK이노엔,KSQ,코스닥,KOSDAQ GLOBAL,,16
014790,KR7014790000,HL D&I,STK,유가증권,KOSPI,,16
028300,KR7028300002,HLB,KSQ,코스닥,KOSDAQ,,16
003580,KR7003580008,HLB글로벌,STK,유가증권,KOSPI,,16
278650,KR7278650007,HLB바이오스텝,KSQ,코스닥,KOSDAQ,,16
343090,KR7343090007,HLB사이언스,KNX,코넥스,KONEX,,16
067630,KR7067630004,HLB생명과학,KSQ,코스닥,KOSDAQ,,16
024850,KR7024850000,HLB이노베이션,KSQ,코스닥,KOSDAQ,,16
047920,KR7047920004,HLB제약,KSQ,코스닥,KOSDAQ,,16
115450,KR7115450009,HLB테라퓨틱스,KSQ,코스닥,KOSDAQ,,16
046210,KR7046210001,HLB파나진,KSQ,코스닥,KOSDAQ,,16
204320,KR7204320006,HL만도,STK,유가증권,KOSPI,,16
060980,KR7060980000,HL홀딩스,STK,유가증권,KOSPI,,16
011200,KR7011200003,HMM,STK,유가증권,KOSPI,,16
403870,KR7403870009,HPSP,KSQ,코스닥,KOSDAQ,,16
036640,KR7036640001,HRS,KSQ,코스닥,KOSDAQ,,16
082740,KR7082740002,HSD엔진,STK,유가증권,KOSPI,,16
035000,KR7035000009,HS애드,STK,유가증권,KOSPI,,16
426550,KR7426550000,IBKS제19호스팩,KSQ,코스닥,KOSDAQ,,16
439730,KR7439730003,IBKS제20호스팩,KSQ,코스닥,KOSDAQ,,16
442770,KR7442770004,IBKS제21호스팩,KSQ,코스닥,KOSDAQ,,16
448760,KR7448760009,IBKS제22호스팩,KSQ,코스닥,KOSDAQ,,16
003560,KR7003560000,IHQ,STK,유가증권,KOSPI,,16
095340,KR7095340006,ISC,KSQ,코스닥,KOSDAQ,,16
099520,KR7099520009,ITX-AI,KSQ,코스닥,KOSDAQ,,16
175330,KR7175330000,JB금융지주,STK,유가증권,KOSPI,,16
950170,KR8392080006,JTC,KSQ,코스닥,KOSDAQ,,16
234080,KR7234080000,JW생명과학,STK,유가증권,KOSPI,,16
067290,KR7067290007,JW신약,KSQ,코스닥,KOSDAQ,,16
001060,KR7001060003,JW중외제약,STK,유가증권,KOSPI,,16
001067,KR7001062009,JW중외제약2우B,STK,유가증권,KOSPI,,16
001065,KR7001061001,JW중외제약우,STK,유가증권,KOSPI,,16
096760,KR7096760004,JW홀딩스,STK,유가증권,KOSPI,,16
035900,KR7035900000,JYP Ent.,KSQ,코스닥,KOSDAQ GLOBAL,,16
318000,KR7318000007,KBG,KSQ,코스닥,KOSDAQ,,16
024840,KR7024840001,KBI메탈,KSQ,코스닥,KOSDAQ,,16
105560,KR7105560007,KB금융,STK,유가증권,KOSPI,,16
432320,KR7432320000,KB스타리츠,STK,유가증권,KOSPI,,16
024120,KR7024120008,KB오토시스,KSQ,코스닥,KOSDAQ,,16
455250,KR7455250001,KB제25호스팩,KSQ,코스닥,KOSDAQ,,16
458320,KR7458320009,KB제26호스팩,KSQ,코스닥,KOSDAQ,,16
464680,KR7464680008,KB제27호스팩,KSQ,코스닥,KOSDAQ,,16
002380,KR7002380004,KCC,STK,유가증권,KOSPI,,16
021320,KR7021320007,KCC건설,KSQ,코스닥,KOSDAQ,,16
344820,KR7344820006,KCC글라스,STK,유가증권,KOSPI,,16
036670,KR7036670008,KCI,KSQ,코스닥,KOSDAQ,,16
009070,KR7009070004,KCTC,STK,유가증권,KOSPI,,16
009440,KR7009440009,KC그린홀딩스,STK,유가증권,KOSPI,,16
112190,KR7112190004,KC산업,KNX,코넥스,KONEX,,16
119650,KR7119650000,KC코트렐,STK,유가증권,KOSPI,,16
044180,KR7044180008,KD,KSQ,코스닥,KOSDAQ,,16
092220,KR7092220003,KEC,STK,유가증권,KOSPI,,16
151860,KR7151860004,KG ETS,KSQ,코스닥,KOSDAQ,,16
046440,KR7046440004,KG모빌리언스,KSQ,코스닥,KOSDAQ,,16
003620,KR7003620002,KG모빌리티,STK,유가증권,KOSPI,,16
016380,KR7016380008,KG스틸,STK,유가증권,KOSPI,,16
035600,KR7035600006,KG이니시스,KSQ,코스닥,KOSDAQ,,16
001390,KR7001390004,KG케미칼,STK,유가증권,KOSPI,,16
226360,KR7226360006,KH 건설,KSQ,코스닥,KOSDAQ,,16
111870,KR7111870002,KH 전자,KSQ,코스닥,KOSDAQ,,16
033180,KR7033180001,KH 필룩스,STK,유가증권,KOSPI,,16
060720,KR7060720000,KH바텍,KSQ,코스닥,KOSDAQ,,16
015590,KR7015590003,KIB플러그에너지,STK,유가증권,KOSPI,,16
001940,KR7001940006,KISCO홀딩스,STK,유가증권,KOSPI,,16
058400,KR7058400003,KNN,KSQ,코스닥,KOSDAQ,,16
025000,KR7025000001,KPX케미칼,STK,유가증권,KOSPI,,16
092230,KR7092230002,KPX홀딩스,STK,유가증권,KOSPI,,16
000040,KR7000040006,KR모터스,STK,유가증권,KOSPI,,16
044450,KR7044450005,KSS해운,STK,유가증권,KOSPI,,16
030200,KR7030200000,KT,STK,유가증권,KOSPI,,16
033780,KR7033780008,KT&G,STK,유가증권,KOSPI,,16
058850,KR7058850009,KTcs,STK,유가증권,KOSPI,,16
058860,KR7058860008,KTis,STK,유가증권,KOSPI,,16
122450,KR7122450000,KX,KSQ,코스닥,KOSDAQ,,16
052900,KR7052900008,KX하이텍,KSQ,코스닥,KOSDAQ,,16
376190,KR7376190005,LB루셈,KSQ,코스닥,KOSDAQ,,16
061970,KR7061970000,LB세미콘,KSQ,코스닥,KOSDAQ,,16
309960,KR7309960003,LB인베스트먼트,KSQ,코스닥,KOSDAQ,,16
093050,KR7093050003,LF,STK,유가증권,KOSPI,,16
003550,KR7003550001,LG,STK,유가증권,KOSPI,,16
034220,KR7034220004,LG디스플레이,STK,유가증권,KOSPI,,16
051900,KR7051900009,LG생활건강,STK,유가증권,KOSPI,,16
051905,KR7051901007,LG생활건강우,STK,유가증권,KOSPI,,16
373220,KR7373220003,LG에너지솔루션,STK,유가증권,KOSPI,,16
003555,KR7003551009,LG우,STK,유가증권,KOSPI,,16
032640,KR7032640005,LG유플러스,STK,유가증권,KOSPI,,16
011070,KR7011070000,LG이노텍,STK,유가증권,KOSPI,,16
066570,KR7066570003,LG전자,STK,유가증권,KOSPI,,16
066575,KR7066571001,LG전자우,STK,유가증권,KOSPI,,16
037560,KR7037560000,LG헬로비전,STK,유가증권,KOSPI,,16
051910,KR7051910008,LG화학,STK,유가증권,KOSPI,,16
051915,KR7051911006,LG화학우,STK,유가증권,KOSPI,,16
079550,KR7079550000,LIG넥스원,STK,유가증권,KOSPI,,16
006260,KR7006260004,LS,STK,유가증권,KOSPI,,16
010120,KR7010120004,LS ELECTRIC,STK,유가증권,KOSPI,,16
000680,KR7000680009,LS네트웍스,STK,유가증권,KOSPI,,16
060370,KR7060370004,LS마린솔루션,KSQ,코스닥,KOSDAQ,,16
417200,KR7417200003,LS머트리얼즈,KSQ,코스닥,KOSDAQ,,16
229640,KR7229640008,LS전선아시아,STK,유가증권,KOSPI,,16
108320,KR7108320003,LX세미콘,STK,유가증권,KOSPI,,16
001120,KR7001120005,LX인터내셔널,STK,유가증권,KOSPI,,16
108670,KR7108670001,LX하우시스,STK,유가증권,KOSPI,,16
108675,KR7108671009,LX하우시스우,STK,유가증권,KOSPI,,16
383800,KR7383800000,LX홀딩스,STK,유가증권,KOSPI,,16
38380K,KR738380K012,LX홀딩스1우,STK,유가증권,KOSPI,,16
086960,KR7086960002,MDS테크,KSQ,코스닥,KOSDAQ,,16
023150,KR7023150006,MH에탄올,STK,유가증권,KOSPI,,16
038340,KR7038340006,MIT,KSQ,코스닥,KOSDAQ,,16
035420,KR7035420009,NAVER,STK,유가증권,KOSPI,,16
160550,KR7160550000,NEW,KSQ,코스닥,KOSDAQ,,16
053290,KR7053290003,NE능률,KSQ,코스닥,KOSDAQ,,16
181710,KR7181710005,NHN,STK,유가증권,KOSPI,,16
060250,KR7060250008,NHN KCP,KSQ,코스닥,KOSDAQ GLOBAL,,16
104200,KR7104200001,NHN벅스,KSQ,코스닥,KOSDAQ,,16
400760,KR7400760005,NH올원리츠,STK,유가증권,KOSPI,,16
005940,KR7005940002,NH투자증권,STK,유가증권,KOSPI,,16
005945,KR7005941000,NH투자증권우,STK,유가증권,KOSPI,,16
338100,KR7338100001,NH프라임리츠,STK,유가증권,KOSPI,,16
034310,KR7034310003,NICE,STK,유가증권,KOSPI,,16
030190,KR7030190003,NICE평가정보,STK,유가증권,KOSPI,,16
008260,KR7008260002,NI스틸,STK,유가증권,KOSPI,,16
004250,KR7004250007,NPC,STK,유가증권,KOSPI,,16
004255,KR7004251005,NPC우,STK,유가증권,KOSPI,,16
456040,KR7456040005,OCI,STK,유가증권,KOSPI,,16
010060,KR7010060002,OCI홀딩스,STK,유가증권,KOSPI,,16
178920,KR7178920005,PI첨단소재,STK,유가증권,KOSPI,,16
024940,KR7024940009,PN풍년,KSQ,코스닥,KOSDAQ,,16
005490,KR7005490008,POSCO홀딩스,STK,유가증권,KOSPI,,16
218410,KR7218410009,RFHIC,KSQ,코스닥,KOSDAQ,,16
327260,KR7327260006,RF머트리얼즈,KSQ,코스닥,KOSDAQ,,16
091340,KR7091340000,S&K폴리텍,KSQ,코스닥,KOSDAQ,,16
010950,KR7010950004,S-Oil,STK,유가증권,KOSPI,,16
010955,KR7010951002,S-Oil우,STK,유가증권,KOSPI,,16
419530,KR7419530001,SAMG엔터,KSQ,코스닥,KOSDAQ,,16
019550,KR7019550003,SBI인베스트먼트,KSQ,코스닥,KOSDAQ,,16
950110,KR8392070007,SBI핀테크솔루션즈,KSQ,코스닥,KOSDAQ,,16
034120,KR7034120006,SBS,STK,유가증권,KOSPI,,16
046140,KR7046140000,SBS콘텐츠허브,KSQ,코스닥,KOSDAQ,,16
151910,KR7151910007,SBW생명과학,KSQ,코스닥,KOSDAQ,,16
036120,KR7036120004,SCI평가정보,KSQ,코스닥,KOSDAQ,,16
099220,KR7099220006,SDN,KSQ,코스닥,KOSDAQ,,16
036540,KR7036540003,SFA반도체,KSQ,코스닥,KOSDAQ,,16
255220,KR7255220006,SG,KSQ,코스닥,KOSDAQ,,16
040610,KR7040610008,SG&G,KSQ,코스닥,KOSDAQ,,16
049470,KR7049470008,SGA,KSQ,코스닥,KOSDAQ,,16
184230,KR7184230001,SGA솔루션즈,KSQ,코스닥,KOSDAQ,,16
005090,KR7005090006,SGC에너지,STK,유가증권,KOSPI,,16
016250,KR7016250003,SGC이테크건설,KSQ,코스닥,KOSDAQ,,16
001380,KR7001380005,SG글로벌,STK,유가증권,KOSPI,,16
004060,KR7004060000,SG세계물산,STK,유가증권,KOSPI,,16
001770,KR7001770007,SHD,STK,유가증권,KOSPI,,16
002360,KR7002360006,SH에너지화학,STK,유가증권,KOSPI,,16
009160,KR7009160003,SIMPAC,STK,유가증권,KOSPI,,16
123700,KR7123700007,SJM,STK,유가증권,KOSPI,,16
025530,KR7025530007,SJM홀딩스,STK,유가증권,KOSPI,,16
034730,KR7034730002,SK,STK,유가증권,KOSPI,,16
011790,KR7011790003,SKC,STK,유가증권,KOSPI,,16
018670,KR7018670000,SK가스,STK,유가증권,KOSPI,,16
001740,KR7001740000,SK네트웍스,STK,유가증권,KOSPI,,16
006120,KR7006120000,SK디스커버리,STK,유가증권,KOSPI,,16
006125,KR7006121008,SK디스커버리우,STK,유가증권,KOSPI,,16
210980,KR7210980009,SK디앤디,STK,유가증권,KOSPI,,16
068400,KR7068400001,SK렌터카,STK,유가증권,KOSPI,,16
395400,KR7395400005,SK리츠,STK,유가증권,KOSPI,,16
302440,KR7302440003,SK바이오사이언스,STK,유가증권,KOSPI,,16
326030,KR7326030004,SK바이오팜,STK,유가증권,KOSPI,,16
402340,KR7402340004,SK스퀘어,STK,유가증권,KOSPI,,16
260870,KR7260870001,SK시그넷,KNX,코넥스,KONEX,,16
361610,KR7361610009,SK아이이테크놀로지,STK,유가증권,KOSPI,,16
100090,KR7100090000,SK오션플랜트,STK,유가증권,KOSPI,,16
03473K,KR703473K016,SK우,STK,유가증권,KOSPI,,16
096770,KR7096770003,SK이노베이션,STK,유가증권,KOSPI,,16
096775,KR7096771001,SK이노베이션우,STK,유가증권,KOSPI,,16
001510,KR7001510007,SK증권,STK,유가증권,KOSPI,,16
001515,KR7001511005,SK증권우,STK,유가증권,KOSPI,,16
285130,KR7285130001,SK케미칼,STK,유가증권,KOSPI,,16
28513K,KR728513K010,SK케미칼우,STK,유가증권,KOSPI,,16
017670,KR7017670001,SK텔레콤,STK,유가증권,KOSPI,,16
000660,KR7000660001,SK하이닉스,STK,유가증권,KOSPI,,16
048550,KR7048550008,SM C&C,KSQ,코스닥,KOSDAQ,,16
063440,KR7063440002,SM Life Design,KSQ,코스닥,KOSDAQ,,16
003570,KR7003570009,SNT다이내믹스,STK,유가증권,KOSPI,,16
064960,KR7064960008,SNT모티브,STK,유가증권,KOSPI,,16
100840,KR7100840008,SNT에너지,STK,유가증권,KOSPI,,16
036530,KR7036530004,SNT홀딩스,STK,유가증권,KOSPI,,16
005610,KR7005610001,SPC삼립,STK,유가증권,KOSPI,,16
011810,KR7011810009,STX,STK,유가증권,KOSPI,,16
465770,KR7465770006,STX그린로지스,STK,유가증권,KOSPI,,16
077970,KR7077970002,STX엔진,STK,유가증권,KOSPI,,16
071970,KR7071970008,STX중공업,STK,유가증권,KOSPI,,16
002820,KR7002820009,SUN&L,STK,유가증권,KOSPI,,16
289080,KR7289080004,SV인베스트먼트,KSQ,코스닥,KOSDAQ,,16
084870,KR7084870005,TBH글로벌,STK,유가증권,KOSPI,,16
002710,KR7002710002,TCC스틸,STK,유가증권,KOSPI,,16
089230,KR7089230007,THE E&M,KSQ,코스닥,KOSDAQ,,16
161570,KR7161570007,THE MIDONG,KSQ,코스닥,KOSDAQ,,16
032540,KR7032540007,TJ미디어,KSQ,코스닥,KOSDAQ,,16
022220,KR7022220008,TKG애강,KSQ,코스닥,KOSDAQ,,16
069260,KR7069260008,TKG휴켐스,STK,유가증권,KOSPI,,16
048770,KR7048770002,TPC,KSQ,코스닥,KOSDAQ,,16
246690,KR7246690002,TS인베스트먼트,KSQ,코스닥,KOSDAQ,,16
317240,KR7317240000,TS트릴리온,KSQ,코스닥,KOSDAQ,,16
002900,KR7002900009,TYM,STK,유가증권,KOSPI,,16
024070,KR7024070005,WISCOM,STK,유가증권,KOSPI,,16
057030,KR7057030009,YBM넷,KSQ,코스닥,KOSDAQ,,16
037270,KR7037270006,YG PLUS,STK,유가증권,KOSPI,,16
040300,KR7040300006,YTN,KSQ,코스닥,KOSDAQ,,16
051390,KR7051390003,YW,KSQ,코스닥,KOSDAQ,,16
052220,KR7052220001,iMBC,KSQ,코스닥,KOSDAQ,,16
079940,KR7079940003,가비아,KSQ,코스닥,KOSDAQ,,16
078890,KR7078890001,가온그룹,KSQ,코스닥,KOSDAQ,,16
000500,KR7000500009,가온전선,STK,유가증권,KOSPI,,16
399720,KR7399720002,가온칩스,KSQ,코스닥,KOSDAQ,,16
296520,KR7296520000,가이아코퍼레이션,KNX,코넥스,KONEX,,16
036620,KR7036620003,감성코퍼레이션,KSQ,코스닥,KOSDAQ,,16
000860,KR7000860007,강남제비스코,STK,유가증권,KOSPI,,16
217730,KR7217730001,강스템바이오텍,KSQ,코스닥,KOSDAQ,,16
035250,KR7035250000,강원랜드,STK,유가증권,KOSPI,,16
114190,KR7114190002,강원에너지,KSQ,코스닥,KOSDAQ,,16
094480,KR7094480001,갤럭시아머니트리,KSQ,코스닥,KOSDAQ,,16
011420,KR7011420007,갤럭시아에스엠,STK,유가증권,KOSPI,,16
039240,KR7039240007,경남스틸,KSQ,코스닥,KOSDAQ,,16
053950,KR7053950002,경남제약,KSQ,코스닥,KOSDAQ,,16
002100,KR7002100006,경농,STK,유가증권,KOSPI,,16
009450,KR7009450008,경동나비엔,STK,유가증권,KOSPI,,16
267290,KR7267290005,경동도시가스,STK,유가증권,KOSPI,,16
012320,KR7012320008,경동인베스트,STK,유가증권,KOSPI,,16
011040,KR7011040003,경동제약,KSQ,코스닥,KOSDAQ,,16
000050,KR7000050005,경방,STK,유가증권,KOSPI,,16
214390,KR7214390007,경보제약,STK,유가증권,KOSPI,,16
012610,KR7012610002,경인양행,STK,유가증권,KOSPI,,16
009140,KR7009140005,경인전자,STK,유가증권,KOSPI,,16
024910,KR7024910002,경창산업,KSQ,코스닥,KOSDAQ,,16
013580,KR7013580006,계룡건설,STK,유가증권,KOSPI,,16
012200,KR7012200002,계양전기,STK,유가증권,KOSPI,,16
012205,KR7012201000,계양전기우,STK,유가증권,KOSPI,,16
002140,KR7002140002,고려산업,STK,유가증권,KOSPI,,16
198440,KR7198440000,고려시멘트,KSQ,코스닥,KOSDAQ,,16
049720,KR7049720006,고려신용정보,KSQ,코스닥,KOSDAQ,,16
010130,KR7010130003,고려아연,STK,유가증권,KOSPI,,16
002240,KR7002240000,고려제강,STK,유가증권,KOSPI,,16
014570,KR7014570006,고려제약,KSQ,코스닥,KOSDAQ,,16
348150,KR7348150004,고바이오랩,KSQ,코스닥,KOSDAQ,,16
950190,KR8344390008,고스트스튜디오,KSQ,코스닥,KOSDAQ,,16
098460,KR7098460009,고영,KSQ,코스닥,KOSDAQ GLOBAL,,16
035290,KR7035290006,골드앤에스,KSQ,코스닥,KOSDAQ,,16
900280,KYG1990V1041,골든센츄리,KSQ,코스닥,KOSDAQ,,16
215000,KR7215000001,골프존,KSQ,코스닥,KOSDAQ GLOBAL,,16
121440,KR7121440002,골프존뉴딘홀딩스,KSQ,코스닥,KOSDAQ,,16
183410,KR7183410000,골프존데카,KNX,코넥스,KONEX,,16
366030,KR7366030005,공구우먼,KSQ,코스닥,KOSDAQ,,16
076340,KR7076340009,관악산업,KNX,코넥스,KONEX,,16
009290,KR7009290008,광동제약,STK,유가증권,KOSPI,,16
014200,KR7014200000,광림,KSQ,코스닥,KOSDAQ,,16
017040,KR7017040007,광명전기,STK,유가증권,KOSPI,,16
029480,KR7029480001,광무,KSQ,코스닥,KOSDAQ,,16
017900,KR7017900002,광전자,STK,유가증권,KOSPI,,16
037710,KR7037710001,광주신세계,STK,유가증권,KOSPI,,16
026910,KR7026910000,광진실업,KSQ,코스닥,KOSDAQ,,16
397880,KR7397880006,교보11호스팩,KSQ,코스닥,KOSDAQ,,16
421800,KR7421800004,교보12호스팩,KSQ,코스닥,KOSDAQ,,16
440790,KR7440790004,교보13호스팩,KSQ,코스닥,KOSDAQ,,16
456490,KR7456490002,교보14호스팩,KSQ,코스닥,KOSDAQ,,16
465320,KR7465320000,교보15호스팩,KSQ,코스닥,KOSDAQ,,16
030610,KR7030610000,교보증권,STK,유가증권,KOSPI,,16
339770,KR7339770000,교촌에프앤비,STK,유가증권,KOSPI,,16
053270,KR7053270005,구영테크,KSQ,코스닥,KOSDAQ,,16
007690,KR7007690001,국도화학,STK,유가증권,KOSPI,,16
005320,KR7005320007,국동,STK,유가증권,KOSPI,,16
001140,KR7001140003,국보,STK,유가증권,KOSPI,,16
066620,KR7066620006,국보디자인,KSQ,코스닥,KOSDAQ,,16
043650,KR7043650001,국순당,KSQ,코스닥,KOSDAQ,,16
006050,KR7006050009,국영지앤엠,KSQ,코스닥,KOSDAQ,,16
060480,KR7060480001,국일신동,KSQ,코스닥,KOSDAQ,,16
078130,KR7078130002,국일제지,KSQ,코스닥,KOSDAQ,,16
307750,KR7307750000,국전약품,KSQ,코스닥,KOSDAQ,,16
002720,KR7002720001,국제약품,STK,유가증권,KOSPI,,16
243870,KR7243870003,굿센,KNX,코넥스,KONEX,,16
035080,KR7035080001,그래디언트,KSQ,코스닥,KOSDAQ,,16
204020,KR7204020002,그리티,KSQ,코스닥,KOSDAQ,,16
402490,KR7402490007,그린리소스,KSQ,코스닥,KOSDAQ,,16
114450,KR7114450000,그린생명과학,KSQ,코스닥,KOSDAQ,,16
083420,KR7083420000,그린케미칼,STK,유가증권,KOSPI,,16
186230,KR7186230009,그린플러스,KSQ,코스닥,KOSDAQ,,16
014530,KR7014530000,극동유화,STK,유가증권,KOSPI,,16
900070,KYG3931T1076,글로벌에스엠,KSQ,코스닥,KOSDAQ,,16
204620,KR7204620009,글로벌텍스프리,KSQ,코스닥,KOSDAQ,,16
019660,KR7019660000,글로본,KSQ,코스닥,KOSDAQ,,16
014280,KR7014280002,금강공업,STK,유가증권,KOSPI,,16
014285,KR7014281000,금강공업우,STK,유가증권,KOSPI,,16
053260,KR7053260006,금강철강,KSQ,코스닥,KOSDAQ,,16
008870,KR7008870008,금비,STK,유가증권,KOSPI,,16
001570,KR7001570001,금양,STK,유가증권,KOSPI,,16
282720,KR7282720002,금양그린파워,KSQ,코스닥,KOSDAQ,,16
002990,KR7002990000,금호건설,STK,유가증권,KOSPI,,16
002995,KR7002991008,금호건설우,STK,유가증권,KOSPI,,16
011780,KR7011780004,금호석유,STK,유가증권,KOSPI,,16
011785,KR7011781002,금호석유우,STK,유가증권,KOSPI,,16
214330,KR7214330003,금호에이치티,STK,유가증권,KOSPI,,16
001210,KR7001210004,금호전기,STK,유가증권,KOSPI,,16
073240,KR7073240004,금호타이어,STK,유가증권,KOSPI,,16
036190,KR7036190007,금화피에스시,KSQ,코스닥,KOSDAQ,,16
049080,KR7049080005,기가레인,KSQ,코스닥,KOSDAQ,,16
420770,KR7420770000,기가비스,KSQ,코스닥,KOSDAQ,,16
035460,KR7035460005,기산텔레콤,KSQ,코스닥,KOSDAQ,,16
